step,test_acc,mask_ratio,pl_quality,reinforcement_ratio,corrections_ratio,time_elapsed
91500,0.7662,0.6426,0.8112,9.420143027413587,1.2029250457038392,3864.15
92000,0.7806,0.6423,0.811,9.579450418160096,0.9875444839857651,3885.04
92500,0.7871,0.6429,0.8111,9.687058823529412,1.0015948963317385,3905.96
93000,0.7785,0.6453,0.8128,9.57267441860465,1.1587591240875912,3926.9
93500,0.7793,0.6462,0.8138,10.122337188070603,1.0862676056338028,3947.84
94000,0.7762,0.6421,0.8132,9.524041387705417,0.9454225352112676,3968.84
94500,0.7826,0.6431,0.8127,9.59537914691943,0.9597423510466989,3989.75
95000,0.7772,0.6411,0.813,9.453254437869823,1.033509700176367,4010.61
95500,0.7786,0.6395,0.8132,9.96259963212753,1.014732965009208,4031.79
96000,0.7675,0.6477,0.8116,8.832879695155144,0.8619469026548673,4052.73
96500,0.7875,0.6451,0.8121,9.5875,1.043726235741445,4073.66
97000,0.7752,0.6463,0.8141,10.062001227747084,1.191650853889943,4094.58
97500,0.7529,0.6481,0.8157,9.577981651376147,1.1397459165154264,4115.54
98000,0.7813,0.6393,0.8157,9.864197530864198,1.0033613445378151,4136.47
98500,0.7815,0.642,0.8146,9.637689614935823,0.9084745762711864,4157.41
99000,0.7875,0.645,0.8148,9.945945945945946,1.017391304347826,4178.29
99500,0.7788,0.6439,0.8132,8.90888638920135,0.868421052631579,4199.13
100000,0.7684,0.645,0.8132,10.409062303335432,1.0016583747927033,4220.12
100500,0.7933,0.646,0.8122,9.553927315357562,0.92018779342723,4241.05
101000,0.7742,0.6419,0.8125,9.522946859903382,1.023008849557522,4262.07
101500,0.7746,0.6467,0.8145,10.13526868437307,1.1903846153846154,4283.19
102000,0.7766,0.6481,0.8145,9.898020395920815,1.0053956834532374,4304.17
102500,0.7839,0.6454,0.8157,9.647340107591154,1.1003584229390682,4325.14
103000,0.7888,0.647,0.817,10.257518796992482,1.1234347048300537,4346.04
103500,0.7819,0.6531,0.8171,9.611589213998853,1.0052083333333333,4367.03
104000,0.7814,0.6477,0.815,9.54277456647399,0.8413897280966768,4388.02
104500,0.7801,0.6515,0.8172,10.027878787878787,1.221311475409836,4409.0
105000,0.7929,0.651,0.817,10.22867737948084,0.9824561403508771,4430.5
105500,0.7881,0.649,0.8155,9.988833746898264,0.8834154351395731,4451.33
106000,0.7648,0.6496,0.8155,8.713756613756614,0.9915966386554622,4472.17
106500,0.7859,0.6535,0.8162,9.995136778115501,1.0670103092783505,4493.23
107000,0.7766,0.6453,0.8155,9.776824034334764,0.9336823734729494,4514.44
107500,0.7898,0.6416,0.8139,9.620314389359129,0.8776167471819646,4535.58
108000,0.7933,0.6449,0.8149,10.269420468557337,1.0843806104129263,4556.5
108500,0.7859,0.649,0.8166,10.115239294710328,1.178197064989518,4577.48
109000,0.7735,0.6487,0.816,9.662390670553936,0.9543973941368078,4598.41
109500,0.7741,0.6484,0.8178,9.756837098692033,1.168297455968689,4619.33
